series,network,Type,# Eps,Air Day,National Time,daypart,Run_time (min),Unique HHs,Total Hrs Viewed,Avg % Viewed,AirDay_Num,APV_linear,index_linear,APV_logarithm,Index_Logarith,APV_Daypart,Index_Daypart,APV_network,Index_network,Engagement index
series682,network7,Cable,1,U,0.791666667,primeaccess,120,63740,34599.61111,26.46,1,32.296,0.819296507,30.42118034,0.869788736,43.7,0.605491991,49.4,0.53562753,0.670302752
series86,network30,Cable,1,F,0.416666667,daytime,60,63720,31280,48,1,50.152,0.957090445,45.55951476,1.053566972,48.112,0.997672098,45.82,1.047577477,1.032938849
series1433,network21,Cable,2,U,0.291666667,earlymorning,30,63677,18271.40278,56.53,1,59.08,0.956838186,60.69784918,0.931334483,42.33,1.335459485,48.83,1.157689945,1.141494638
series1270,network30,Cable,1,M,0.75,earlyfringe,60,63673,25853.68333,39.91,1,50.152,0.795780826,45.55951476,0.875997038,46.72,0.854238014,45.82,0.871017023,0.867084025
series929,network6,Cable,1,W,0.020833333,latefringe,30,63645,21546.78,66.27,1,59.08,1.121699391,60.69784918,1.091801454,51.59,1.28455127,60.5,1.095371901,1.157241542
series967,network41,Broadcast,1,M,0.791666667,primeaccess,60,63437,31272.17833,43.94,1,50.152,0.876136545,45.55951476,0.964452765,43.7,1.005491991,37.01,1.18724669,1.052397149
series1406,network61,Cable,1,U,0.791666667,primeaccess,120,63346,43577.11028,32.92,1,32.296,1.019321278,30.42118034,1.082140786,43.7,0.753318078,55.71,0.59091725,0.808792038
series1366,network8,Cable,2,R,0.8125,primeaccess,30,63303,18135.84195,56.41,1,59.08,0.954807041,60.69784918,0.929357477,43.7,1.290846682,51.62,1.092793491,1.10433255
series80,network35,Cable,1,S,0.666666667,earlyfringe,60,63176,25109.90528,39.12,1,50.152,0.780028713,45.55951476,0.858657082,46.72,0.837328767,42.65,0.917233294,0.871073048
series849,network12,Cable,1,S,0.791666667,primeaccess,120,63023,34835.14806,26.74,1,32.296,0.827966312,30.42118034,0.87899285,43.7,0.611899314,27.8,0.961870504,0.817587556
series159,network26,Cable,1,T,0.666666667,earlyfringe,30,63010,18489.20778,57.2,1,59.08,0.968178741,60.69784918,0.942372766,46.72,1.224315068,64.14,0.891799189,1.019495674
series488,network6,Cable,4,M,0.291666667,earlymorning,30,62981,17361.59445,54.34,1,59.08,0.919769804,60.69784918,0.895254127,42.33,1.283723128,60.5,0.898181818,1.025719691
series1197,network21,Cable,1,U,0.697916667,earlyfringe,30,62911,14917.01278,46.61,1,59.08,0.788930264,60.69784918,0.767902004,46.72,0.997645548,48.83,0.954536146,0.906694566
series886,network4,Broadcast,2,RF,0.077777778,latefringe,30,62857,27315.7225,84.86,2,59.08,1.436357481,60.69784918,1.398072603,51.59,1.644892421,50.69,1.674097455,1.57235416
series95,network38,Cable,2,WF,0.791666667,primeaccess,60,62755,25398.18,39.61,2,50.152,0.789799011,45.55951476,0.869412245,43.7,0.906407323,40.95,0.967277167,0.914365578
series321,network8,Cable,1,S,0.708333333,earlyfringe,60,62734,31061.1925,48.11,1,50.152,0.959283777,45.55951476,1.055981396,46.72,1.029751712,51.62,0.9320031,1.005912069
series383,network9,Cable,1,F,0.09375,overnight,120,62386,37513.68056,29.46,1,32.296,0.912187268,30.42118034,0.968404239,61.93,0.475698369,58.54,0.503245644,0.649116084
series263,network42,Cable,1,U,0.291666667,earlymorning,150,62379,29703.5025,18.56,1,23.368,0.794248545,25.54772518,0.726483469,42.33,0.438459721,32.45,0.571956857,0.578966682
series317,network9,Cable,1,S,0.083333333,overnight,60,62378,33161.01028,51.85,1,50.152,1.033857074,45.55951476,1.138071823,61.93,0.837235589,58.54,0.885719166,0.953675526
series34,network8,Cable,2,S,0.083333333,overnight,60,62285,36601.93472,57.61,1,50.152,1.148707928,45.55951476,1.264499859,61.93,0.930243824,51.62,1.116040294,1.103594659
series45,network24,Cable,1,S,0.333333333,earlymorning,120,62272,40347.03944,30.75,1,32.296,0.952130295,30.42118034,1.010808905,42.33,0.726435152,32.2,0.954968944,0.897404334
series340,network58,Cable,1,S,0.791666667,primeaccess,150,62269,29905.25222,18.78,1,23.368,0.803663129,25.54772518,0.735094803,43.7,0.429748284,19.43,0.966546577,0.710463221
series517,network6,Cable,4,R,0.291666667,earlymorning,30,62245,17507.02056,55.41,1,59.08,0.93788084,60.69784918,0.912882429,42.33,1.309000709,60.5,0.915867769,1.045916969
series203,network25,Cable,1,M,0.791666667,primeaccess,120,62222,28952.53889,22.81,1,32.296,0.706279415,30.42118034,0.749806541,43.7,0.521967963,36.74,0.620849211,0.630874572
series1123,network42,Cable,1,S,0.333333333,earlymorning,120,62210,28816.72278,22.54,1,32.296,0.697919247,30.42118034,0.740931146,42.33,0.532482873,32.45,0.694607088,0.656007035
series477,network9,Cable,3,MU,0.125,overnight,30,62125,22186.33278,70.59,2,59.08,1.194820582,60.69784918,1.162973663,61.93,1.139835298,58.54,1.205842159,1.169550373
series561,network6,Cable,2,U,0.125,overnight,60,62054,39841.19972,63.22,1,50.152,1.260567874,45.55951476,1.387635499,61.93,1.020829969,60.5,1.044958678,1.151141382
series351,network24,Cable,1,S,0.333333333,earlymorning,120,62009,35028.26611,26.97,1,32.296,0.835087937,30.42118034,0.886553372,42.33,0.637136782,32.2,0.83757764,0.787089265
series876,network45,Cable,1,W,0.958333333,latefringe,30,62007,16111.60917,50.25,1,59.08,0.850541638,60.69784918,0.82787118,51.59,0.974025974,56.5,0.889380531,0.897092562
series502,network61,Cable,4,SU,0.104166667,overnight,30,61961,26696.99417,84.35,2,59.08,1.427725118,60.69784918,1.389670328,61.93,1.362021637,55.71,1.514090827,1.421927598
series568,network26,Cable,1,S,0.4375,daytime,30,61952,20236,63,1,59.08,1.066350711,60.69784918,1.037928046,48.112,1.309444629,64.14,0.98222638,1.109866352
series1149,network30,Cable,1,W,0.333333333,earlymorning,120,61946,34730.54194,27.45,1,32.296,0.849950458,30.42118034,0.902331852,42.33,0.648476258,45.82,0.59908337,0.716630493
series542,network30,Cable,2,S,0.291666667,earlymorning,60,61803,22804.81472,36.37,1,50.152,0.725195406,45.55951476,0.798296474,42.33,0.859201512,45.82,0.793758184,0.81708539
series504,network22,Cable,1,F,0.354166667,earlymorning,150,61751,41160.48694,25.78,1,23.368,1.103218076,25.54772518,1.009091801,42.33,0.609024333,42.1,0.612351544,0.743489226
series154,network38,Cable,1,F,0.791666667,primeaccess,111,61742,28366.45861,24.13,1,34.9744,0.689933208,32.1238604,0.751155051,43.7,0.552173913,40.95,0.589255189,0.630861384
series412,network15,Cable,1,U,0.75,earlyfringe,60,61573,26837.9975,42.43,1,50.152,0.846028075,45.55951476,0.931309304,46.72,0.90817637,33.83,1.254212238,1.031232637
series894,network30,Cable,1,R,0.541666667,daytime,30,61531,19230,61,1,59.08,1.032498307,60.69784918,1.004977949,48.112,1.267874958,45.82,1.331296377,1.201383095
series728,network21,Cable,2,FS,0.149305556,overnight,25,61503,17967.40889,69.25,2,60.568,1.143343019,64.67975198,1.07065964,61.93,1.118197965,48.83,1.418185542,1.202347716
series337,network30,Cable,1,F,0.666666667,earlyfringe,60,61484,28545.82417,45.6,1,50.152,0.909235923,45.55951476,1.000888623,46.72,0.976027397,45.82,0.995198603,0.990704875
series572,network6,Cable,1,M,0.75,earlyfringe,30,61442,17950.34583,57.35,1,59.08,0.970717671,60.69784918,0.944844023,46.72,1.227525685,60.5,0.947933884,1.040101197
series966,network1,Cable,1,U,0.131944444,overnight,114,61390,47602.12639,39.95,1,34.0816,1.172186752,31.54142589,1.266588268,61.93,0.645083158,39.25,1.017834395,0.976501941
series950,network40,Cable,1,U,0.708333333,earlyfringe,60,61259,26655.34083,42.69,1,50.152,0.851212315,45.55951476,0.937016125,46.72,0.913741438,36.07,1.183532021,1.011429862
series321,network8,Cable,1,S,0.666666667,earlyfringe,60,61210,28811.76111,45.81,1,50.152,0.913423193,45.55951476,1.005497979,46.72,0.98052226,51.62,0.887446726,0.957822322
series321,network8,Cable,1,S,0.75,earlyfringe,60,61174,29235.90528,46.46,1,50.152,0.926383793,45.55951476,1.019765031,46.72,0.994434932,51.62,0.900038745,0.971412903
series876,network45,Cable,1,U,0.770833333,earlyfringe,30,61142,16413.47389,52.19,1,59.08,0.88337847,60.69784918,0.859832773,46.72,1.117080479,56.5,0.923716814,0.966876689
series1108,network7,Cable,1,S,0.791666667,primeaccess,90,61134,29404.9875,31.32,1,41.224,0.759751601,36.7041568,0.853309345,43.7,0.716704805,49.4,0.634008097,0.734674083
series768,network30,Cable,1,R,0.084027778,overnight,60,61037,37998.59167,61.04,1,50.152,1.217100016,45.55951476,1.339785999,61.93,0.985628936,45.82,1.332169358,1.219194764
series875,network23,Cable,1,S,0.083333333,overnight,180,61003,56187.44444,29.78,1,14.44,2.06232687,21.56582238,1.38088868,61.93,0.480865493,35.58,0.836987071,0.899580415
series1049,network9,Cable,2,SU,0.125,overnight,30,60956,21100.07639,68.14,2,59.08,1.153351388,60.69784918,1.122609795,61.93,1.100274503,58.54,1.163990434,1.128958244
series272,network1,Cable,1,M,0.125694444,overnight,59,60871,39948.80694,65.19,1,50.4496,1.292180711,45.92658223,1.419439393,61.93,1.052640078,39.25,1.66089172,1.377657063
series1080,network48,Cable,2,W,0.146527778,overnight,31,60754,23398.39,72.85,1,58.7824,1.23931653,59.98171945,1.214536707,61.93,1.176328112,55.41,1.314744631,1.23520315
series1240,network22,Cable,1,R,0.083333333,overnight,120,60746,51565.33222,41.43,1,32.296,1.282821402,30.42118034,1.361880096,61.93,0.668981108,42.1,0.984085511,1.004982238
series646,network42,Cable,1,W,0.960416667,latefringe,62,60687,27572.08278,42.62,1,49.5568,0.860023246,44.84338503,0.950418885,51.59,0.826129095,32.45,1.313405239,1.029984406
series67,network10,Cable,1,U,0.961111111,latefringe,30,60674,15511.08722,49.99,1,59.08,0.846140826,60.69784918,0.823587667,51.59,0.968986238,44.77,1.116595935,0.96972328
series1093,network6,Cable,4,W,0.291666667,earlymorning,30,60658,16454.28083,53.51,1,59.08,0.905721056,60.69784918,0.881579837,42.33,1.264115285,60.5,0.88446281,1.010052644
series1155,network22,Cable,1,F,0.083333333,overnight,120,60650,46749.81333,37.71,1,32.296,1.167636859,30.42118034,1.239596872,61.93,0.608913289,42.1,0.895724466,0.914744876
series456,network18,Broadcast,2,SU,0.291666667,earlymorning,120,60606,33616.72556,25.46,2,32.296,0.78833292,30.42118034,0.836916902,42.33,0.601464682,42.98,0.592368544,0.676916709
series1119,network30,Cable,1,W,0.333333333,earlymorning,120,60583,33720.47333,27.25,1,32.296,0.843757741,30.42118034,0.895757485,42.33,0.643751476,45.82,0.594718464,0.711409142
series254,network46,Cable,4,S,0.333333333,earlymorning,30,60575,15522.50083,50.46,1,59.08,0.854096141,60.69784918,0.83133094,42.33,1.192062367,42.37,1.190936984,1.07144343
series1366,network8,Cable,2,R,0.791666667,primeaccess,30,60493,16690.52861,54.41,1,59.08,0.920954638,60.69784918,0.896407381,43.7,1.245080092,51.62,1.054048818,1.065178763
series412,network15,Cable,1,U,0.958333333,latefringe,60,60400,25374.42083,40.65,1,50.152,0.810535971,45.55951476,0.892239529,51.59,0.7879434,33.83,1.201596216,0.960593048
series1386,network38,Cable,1,W,0.959027778,latefringe,30,60312,16968.29778,53.67,1,59.08,0.908429248,60.69784918,0.884215845,51.59,1.040317891,40.95,1.310622711,1.078385482
series355,network17,Cable,1,F,0.0625,latefringe,30,60289,21431.55194,69.64,1,59.08,1.178740691,60.69784918,1.147322367,51.59,1.349874007,53.822,1.29389469,1.263697021
series942,network26,Cable,1,U,0.677083333,earlyfringe,15,60224,12325.43306,79.99,1,63.544,1.258812791,75.83618361,1.054773542,46.72,1.712114726,64.14,1.247115684,1.338001318
series558,network26,Cable,1,R,0.6875,earlyfringe,30,60011,16498.95194,53.95,1,59.08,0.913168585,60.69784918,0.888828858,46.72,1.154751712,64.14,0.841128781,0.961569784
series879,network35,Cable,1,R,0.791666667,primeaccess,60,59968,16718.36361,27.43,1,50.152,0.546937311,45.55951476,0.602069626,43.7,0.627688787,42.65,0.643141852,0.624300088
series1417,network25,Cable,1,M,0.791666667,primeaccess,120,59704,29288.84833,23.97,1,32.296,0.742197176,30.42118034,0.787937869,43.7,0.548512586,36.74,0.652422428,0.662957627
series1101,network6,Cable,4,T,0.291666667,earlymorning,30,59605,16436.15889,54.39,1,59.08,0.920616114,60.69784918,0.89607788,42.33,1.284904323,60.5,0.899008264,1.026663489
series989,network8,Cable,1,U,0.666666667,earlyfringe,60,59542,26984.37611,44.23,1,50.152,0.881918966,45.55951476,0.970818066,46.72,0.946703767,51.62,0.856838435,0.924786756
series708,network8,Cable,2,RU,0.083333333,overnight,60,59530,31270.56722,51.82,2,50.152,1.033258893,45.55951476,1.137413343,61.93,0.836751171,51.62,1.003874467,0.99267966
series745,network30,Cable,1,W,0.708333333,earlyfringe,60,59451,26140.88917,43.37,1,50.152,0.864771096,45.55951476,0.951941658,46.72,0.928296233,45.82,0.9465299,0.94225593
series950,network40,Cable,1,U,0.75,earlyfringe,60,59392,25114.10389,41.44,1,50.152,0.826288084,45.55951476,0.909579486,46.72,0.886986301,36.07,1.148877183,0.981814323
series122,network35,Cable,1,U,0.708333333,earlyfringe,30,59385,16984.51667,56.34,1,59.08,0.953622207,60.69784918,0.928204224,46.72,1.205907534,42.65,1.32098476,1.151698839
series328,network24,Cable,1,U,0.333333333,earlymorning,120,59226,38479.71111,30.86,1,32.296,0.955536289,30.42118034,1.014424807,42.33,0.729033782,32.2,0.958385093,0.900614561
series390,network21,Cable,1,S,0.125,overnight,120,59201,35259.40889,29.11,1,32.296,0.901350012,30.42118034,0.956899097,61.93,0.470046827,48.83,0.596149908,0.674365277
series1328,network2,Cable,1,S,0.666666667,earlyfringe,60,59199,28668.26278,47.34,1,50.152,0.943930451,45.55951476,1.039080426,46.72,1.013270548,55.77,0.848843464,0.967064813
series573,network6,Cable,1,S,0.104166667,overnight,90,59197,47924.99417,52.81,1,41.224,1.281049874,36.7041568,1.438801613,61.93,0.852736961,60.5,0.872892562,1.054810379
series87,network30,Cable,1,F,0.541666667,daytime,30,59045,18466,61,1,59.08,1.032498307,60.69784918,1.004977949,48.112,1.267874958,45.82,1.331296377,1.201383095
series639,network26,Cable,1,U,0.666666667,earlyfringe,15,58974,12368.80528,81.99,1,63.544,1.290287045,75.83618361,1.081146177,46.72,1.754922945,64.14,1.278297474,1.371455532
series1401,network30,Cable,1,M,0.333333333,earlymorning,120,58963,33713.47722,27.97,1,32.296,0.866051523,30.42118034,0.919425206,42.33,0.66076069,45.82,0.610432126,0.730206007
series634,network7,Cable,1,U,0.75,earlyfringe,60,58922,24422.8325,40.35,1,50.152,0.804554155,45.55951476,0.885654736,46.72,0.863655822,49.4,0.816801619,0.855370726
series42,network22,Cable,1,F,0.083333333,overnight,120,58912,51663.43611,42.84,1,32.296,1.326480059,30.42118034,1.408229382,61.93,0.691748749,42.1,1.017577197,1.039185109
series1080,network48,Cable,1,U,0.708333333,earlyfringe,30,58856,14839.52083,49.53,1,59.08,0.838354773,60.69784918,0.816009145,46.72,1.060145548,55.41,0.893881971,0.923345554
series312,network6,Cable,1,M,0.770833333,earlyfringe,30,58840,17729.2625,59.18,1,59.08,1.00169262,60.69784918,0.974993361,46.72,1.266695205,60.5,0.978181818,1.073290128
series137,network26,Cable,1,S,0.4375,daytime,30,58815,20145,66,1,59.08,1.117129316,60.69784918,1.087353191,48.112,1.371799135,64.14,1.028999065,1.16271713
series1267,network10,Cable,1,S,0.791666667,primeaccess,60,58737,20327.29528,34.05,1,50.152,0.678936034,45.55951476,0.747374071,43.7,0.779176201,44.77,0.760553942,0.762368071
series551,network24,Cable,1,U,0.333333333,earlymorning,120,58672,33170.34806,26.99,1,32.296,0.835707208,30.42118034,0.887210808,42.33,0.637609261,32.2,0.838198758,0.787672942
series808,network30,Cable,1,M,0.708333333,earlyfringe,60,58649,25928.46556,43.54,1,50.152,0.868160791,45.55951476,0.955673041,46.72,0.931934932,45.82,0.95024007,0.945949347
series216,network51,Cable,3,MW,0.791666667,primeaccess,30,58555,16559.06083,55.47,2,59.08,0.938896412,60.69784918,0.913870932,43.7,1.269336384,50.05,1.108291708,1.097166342
series1232,network24,Cable,1,S,0.083333333,overnight,110,58518,48216.02944,43.31,1,35.272,1.227886142,32.32150881,1.339974574,61.93,0.699337962,32.2,1.345031056,1.128114531
series1306,network18,Broadcast,1,S,0.666666667,earlyfringe,30,58385,14326.88139,48.35,1,59.08,0.818381855,60.69784918,0.796568588,46.72,1.034888699,42.98,1.124941833,0.985466373
series1275,network26,Cable,1,S,0.270833333,earlymorning,30,58374,18231.73694,61.36,1,59.08,1.03859174,60.69784918,1.010908967,42.33,1.449562958,64.14,0.956657312,1.139043079
series259,network48,Cable,1,U,0.354166667,earlymorning,120,58339,26980.25111,22.57,1,32.296,0.698848155,30.42118034,0.741917301,42.33,0.53319159,55.41,0.407327197,0.560812029
series623,network45,Cable,1,S,0.958333333,latefringe,30,58337,14507.25222,48.6,1,59.08,0.822613406,60.69784918,0.80068735,51.59,0.942043032,56.5,0.860176991,0.867635791
series716,network26,Cable,1,F,0.65625,daytime,15,58285,10832.25,73,1,63.544,1.148810273,75.83618361,0.962601182,48.112,1.517292983,64.14,1.138135329,1.206009831
series23,network12,Cable,1,F,0.791666667,primeaccess,120,58237,32355.89417,26.21,1,32.296,0.811555611,30.42118034,0.861570778,43.7,0.599771167,27.8,0.942805755,0.801382567
series352,network7,Cable,1,W,0.959722222,latefringe,30,57988,13722.98528,46.17,1,59.08,0.781482735,60.69784918,0.760652982,51.59,0.89494088,49.4,0.934615385,0.863403082
series195,network28,Cable,1,R,0.669444444,earlyfringe,63,57985,31159.93222,49.67,1,49.2592,1.008339559,44.49393758,1.116331858,46.72,1.063142123,64.94,0.764859871,0.981444617
series207,network48,Cable,1,U,0.3125,earlymorning,150,57916,27107.64361,18.32,1,23.368,0.78397809,25.54772518,0.717089286,42.33,0.432789983,55.41,0.330626241,0.493501837
series1346,network7,Cable,1,S,0.708333333,earlyfringe,60,57905,26887.35139,45.09,1,50.152,0.899066837,45.55951476,0.989694474,46.72,0.965111301,49.4,0.912753036,0.955852937
series1018,network21,Cable,1,U,0.729166667,earlyfringe,30,57900,17010.42417,57.66,1,59.08,0.975964794,60.69784918,0.949951288,46.72,1.234160959,48.83,1.180831456,1.121647901
series1270,network30,Cable,1,M,0.666666667,earlyfringe,60,57877,26107.83333,44.39,1,50.152,0.885109268,45.55951476,0.974329956,46.72,0.950128425,45.82,0.968790921,0.964416434
series628,network16,Cable,1,U,0.791666667,primeaccess,60,57810,18204.56306,31.02,1,50.152,0.6185197,45.55951476,0.680867655,43.7,0.709839817,36.06,0.860232945,0.750313473
series572,network6,Cable,1,M,0.729166667,earlyfringe,30,57738,18437.95139,62.65,1,59.08,1.06042654,60.69784918,1.032161779,46.72,1.340967466,60.5,1.03553719,1.136222145
series1308,network28,Cable,1,R,0.979166667,latefringe,30,57707,17445.57611,58.96,1,59.08,0.997968856,60.69784918,0.971368851,51.59,1.142857143,64.94,0.907914998,1.007380331
series702,network4,Broadcast,1,U,0.691666667,earlyfringe,24,57614,11093.59083,47.2,1,60.8656,0.775479088,65.57130435,0.719827072,46.72,1.010273973,50.69,0.931150128,0.887083724
series1085,network8,Cable,1,S,0.041666667,latefringe,30,57580,13474.31444,46.25,1,59.08,0.782836831,60.69784918,0.761970986,51.59,0.896491568,51.62,0.895970554,0.851477703
series663,network10,Cable,1,U,0,latefringe,30,57575,16286.87139,55.55,1,59.08,0.940250508,60.69784918,0.915188936,51.59,1.076759062,44.77,1.240786241,1.077578079
series990,network8,Cable,1,F,0.958333333,latefringe,30,57537,15706.56722,53.36,1,59.08,0.903182126,60.69784918,0.87910858,51.59,1.034308975,51.62,1.033707865,0.98237514
series1270,network30,Cable,1,M,0.708333333,earlyfringe,60,57496,25570.85611,43.75,1,50.152,0.872348062,45.55951476,0.960282396,46.72,0.936429795,45.82,0.954823221,0.950511804
series1333,network9,Cable,1,T,0.021527778,latefringe,31,57436,17901.25444,59.33,1,58.7824,1.009315714,59.98171945,0.989134699,51.59,1.150029075,58.54,1.013495046,1.050886273
